wid,name,url,domain
180,Carson Toy Nighthawk,https://burnout.fandom.com/wiki/Carson_Toy_Nighthawk,burnout.fandom.com
181,Carson Tribal Special,https://burnout.fandom.com/wiki/Carson_Tribal_Special,burnout.fandom.com
182,Casey Pass,https://burnout.fandom.com/wiki/Casey_Pass,burnout.fandom.com
183,Catch My Drift,https://burnout.fandom.com/wiki/Catch_My_Drift,burnout.fandom.com
184,Cavalry Burning Route,https://burnout.fandom.com/wiki/Cavalry_Burning_Route,burnout.fandom.com
185,Central Route,https://burnout.fandom.com/wiki/Central_Route,burnout.fandom.com
186,Challenge Race,https://burnout.fandom.com/wiki/Challenge_Race,burnout.fandom.com
187,Challenge Sheets,https://burnout.fandom.com/wiki/Challenge_Sheets,burnout.fandom.com
188,Championship,https://burnout.fandom.com/wiki/Championship,burnout.fandom.com
189,Championship (Burnout 1),https://burnout.fandom.com/wiki/Championship_(Burnout_1),burnout.fandom.com
190,Championship (Burnout 2),https://burnout.fandom.com/wiki/Championship_(Burnout_2),burnout.fandom.com
191,Charger,https://burnout.fandom.com/wiki/Charger,burnout.fandom.com
192,Cheats (Burnout 2),https://burnout.fandom.com/wiki/Cheats_(Burnout_2),burnout.fandom.com
193,Check it out!,https://burnout.fandom.com/wiki/Check_it_out!,burnout.fandom.com
194,Chopper Race,https://burnout.fandom.com/wiki/Chopper_Race,burnout.fandom.com
195,Chrome Car,https://burnout.fandom.com/wiki/Chrome_Car,burnout.fandom.com
196,Chrome Finish,https://burnout.fandom.com/wiki/Chrome_Finish,burnout.fandom.com
197,Chubb Lane,https://burnout.fandom.com/wiki/Chubb_Lane,burnout.fandom.com
198,Circuit City Car,https://burnout.fandom.com/wiki/Circuit_City_Car,burnout.fandom.com
199,Citizen Burning Route,https://burnout.fandom.com/wiki/Citizen_Burning_Route,burnout.fandom.com
200,City Bus,https://burnout.fandom.com/wiki/City_Bus,burnout.fandom.com
201,City Bus (Burnout Legends),https://burnout.fandom.com/wiki/City_Bus_(Burnout_Legends),burnout.fandom.com
202,Classic,https://burnout.fandom.com/wiki/Classic,burnout.fandom.com
203,Classic Crasher C170,https://burnout.fandom.com/wiki/Classic_Crasher_C170,burnout.fandom.com
204,Classic Hot Rod (Burnout Legends),https://burnout.fandom.com/wiki/Classic_Hot_Rod_(Burnout_Legends),burnout.fandom.com
205,Classic Hotrod,https://burnout.fandom.com/wiki/Classic_Hotrod,burnout.fandom.com
206,Classic Legend,https://burnout.fandom.com/wiki/Classic_Legend,burnout.fandom.com
207,Classic Muscle (Burnout Dominator),https://burnout.fandom.com/wiki/Classic_Muscle_(Burnout_Dominator),burnout.fandom.com
208,Cliffhanger,https://burnout.fandom.com/wiki/Cliffhanger,burnout.fandom.com
209,Cliffhanger (Burnout Paradise),https://burnout.fandom.com/wiki/Cliffhanger_(Burnout_Paradise),burnout.fandom.com
210,Clock-a-Hoop,https://burnout.fandom.com/wiki/Clock-a-Hoop,burnout.fandom.com
211,Club Sandwich,https://burnout.fandom.com/wiki/Club_Sandwich,burnout.fandom.com
